Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Customer_Name;Segment;Country_Region;City;State_Province;Postal_Code;Region;Product_ID;Category;Sub_Category;Product_Name;Sales;Quantity;Discount;Profit
9520;US-2022-160122;2022-11-18;2022-11-23;Standard Class;RD-19930;Russell D'Ascenzo;Consumer;United States;Chicago;Illinois;60623;Central;FUR-CH-10000422;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;127.38600158691406;2;0.30000001192092896;-25.477199554443359
9521;US-2022-107825;2022-11-18;2022-11-18;Same Day;NB-18655;Nona Balk;Corporate;United States;Milwaukee;Wisconsin;53209;Central;FUR-FU-10000206;Furniture;Furnishings;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;5.820000171661377;2;0;2.7353999614715576
9522;US-2022-143434;2022-11-18;2022-11-24;Standard Class;ME-17320;Maria Etezadi;Home Office;United States;Saginaw;Michigan;48601;Central;FUR-FU-10002597;Furniture;Furnishings;C-Line Magnetic Cubicle Keepers, Clear Polypropylene;19.760000228881836;4;0;8.2992000579833984
9523;US-2022-104864;2022-11-18;2022-11-23;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;389.05599975585938;4;0.20000000298023224;48.631999969482422
9524;US-2022-158946;2022-11-18;2022-11-23;Standard Class;JW-15220;Jane Waco;Corporate;United States;Lakewood;Ohio;44107;East;OFF-AR-10001860;Office Supplies;Art;BIC Liqua Brite Liner;38.863998413085938;7;0.20000000298023224;7.7727999687194824
9525;US-2022-132444;2022-11-18;2022-11-21;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;OFF-BI-10001116;Office Supplies;Binders;Wilson Jones 1" Hanging DublLock Ring Binders;8.4479999542236328;2;0.20000000298023224;2.9567999839782715
9526;US-2022-104864;2022-11-18;2022-11-23;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-BI-10001636;Office Supplies;Binders;Ibico Plastic and Wire Spiral Binding Combs;20.232000350952148;8;0.69999998807907104;-16.185600280761719
9527;US-2022-160122;2022-11-18;2022-11-23;Standard Class;RD-19930;Russell D'Ascenzo;Consumer;United States;Chicago;Illinois;60623;Central;OFF-EN-10002592;Office Supplies;Envelopes;Peel & Seel Recycled Catalog Envelopes, Brown;55.583999633789063;6;0.20000000298023224;20.843999862670898
9528;US-2022-132444;2022-11-18;2022-11-21;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;OFF-FA-10000611;Office Supplies;Fasteners;Binder Clips by OIC;2.9600000381469727;2;0;1.4207999706268311
9529;US-2022-107825;2022-11-18;2022-11-18;Same Day;NB-18655;Nona Balk;Corporate;United States;Milwaukee;Wisconsin;53209;Central;OFF-LA-10003720;Office Supplies;Labels;Avery 487;7.380000114440918;2;0;3.4686000347137451
9530;US-2022-167871;2022-11-18;2022-11-23;Standard Class;AF-10870;Art Ferguson;Consumer;United States;Homestead;Florida;33030;South;OFF-PA-10001977;Office Supplies;Paper;Xerox 194;44.383998870849609;1;0.20000000298023224;15.53439998626709
9531;US-2022-104864;2022-11-18;2022-11-23;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-PA-10003309;Office Supplies;Paper;Xerox 211;41.472000122070313;8;0.20000000298023224;14.515199661254883
9532;US-2022-104864;2022-11-18;2022-11-23;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-PA-10004609;Office Supplies;Paper;Xerox 221;20.736000061035156;4;0.20000000298023224;7.2575998306274414
9533;US-2022-132444;2022-11-18;2022-11-21;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;OFF-ST-10000563;Office Supplies;Storage;Fellowes Bankers Box Stor/Drawer Steel Plus;95.94000244140625;3;0;9.5939998626708984
9534;US-2022-107825;2022-11-18;2022-11-18;Same Day;NB-18655;Nona Balk;Corporate;United States;Milwaukee;Wisconsin;53209;Central;OFF-ST-10000777;Office Supplies;Storage;Companion Letter/Legal File, Black;37.759998321533203;1;0;10.572799682617188
9535;US-2022-107825;2022-11-18;2022-11-18;Same Day;NB-18655;Nona Balk;Corporate;United States;Milwaukee;Wisconsin;53209;Central;OFF-ST-10001321;Office Supplies;Storage;Decoflex Hanging Personal Folder File, Blue;92.519996643066406;6;0;24.980400085449219
9536;US-2022-104864;2022-11-18;2022-11-23;Second Class;JS-15685;Jim Sink;Corporate;United States;Miramar;Florida;33023;South;OFF-ST-10002301;Office Supplies;Storage;Tennsco Commercial Shelving;81.360000610351563;5;0.20000000298023224;-19.322999954223633
9537;US-2022-132444;2022-11-18;2022-11-21;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;169.67999267578125;6;0;45.8135986328125
9538;US-2022-167871;2022-11-18;2022-11-23;Standard Class;AF-10870;Art Ferguson;Consumer;United States;Homestead;Florida;33030;South;OFF-SU-10001225;Office Supplies;Supplies;Staple remover;2.9440000057220459;1;0.20000000298023224;-0.6624000072479248
9539;US-2022-132444;2022-11-18;2022-11-21;First Class;CD-12280;Christina DeMoss;Consumer;United States;Seattle;Washington;98105;West;TEC-AC-10003832;Technology;Accessories;Imation 16GB Mini TravelDrive USB 2.0 Flash Drive;132.52000427246094;4;0;54.333198547363281
9540;US-2022-104913;2022-11-18;2022-11-22;Standard Class;DK-13090;Dave Kipp;Consumer;United States;Long Beach;New York;11561;East;TEC-PH-10000923;Technology;Phones;Belkin SportFit Armband For iPhone 5s/5c, Fuchsia;74.949996948242188;5;0;36.725498199462891
9541;US-2022-139969;2022-11-19;2022-11-26;Standard Class;AF-10870;Art Ferguson;Consumer;United States;College Station;Texas;77840;Central;FUR-CH-10001973;Furniture;Chairs;Office Star Flex Back Scooter Chair with White Frame;233.05799865722656;3;0.30000001192092896;-53.270401000976563
9542;US-2022-131254;2022-11-19;2022-11-21;First Class;NC-18415;Nathan Cano;Consumer;United States;Houston;Texas;77095;Central;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;191.05799865722656;3;0.30000001192092896;-46.399799346923828
9543;US-2022-137491;2022-11-19;2022-11-25;Standard Class;LC-16930;Linda Cazamias;Corporate;United States;San Angelo;Texas;76903;Central;FUR-CH-10004675;Furniture;Chairs;Lifetime Advantage Folding Chairs, 4/Carton;305.31201171875;2;0.30000001192092896;-8.7231998443603516
9544;US-2022-158876;2022-11-19;2022-11-21;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Carrollton;Texas;75007;Central;FUR-FU-10001967;Furniture;Furnishings;Telescoping Adjustable Floor Lamp;15.991999626159668;2;0.60000002384185791;-13.993000030517578
9545;US-2022-126242;2022-11-19;2022-11-24;Standard Class;MC-18100;Mick Crebagga;Consumer;United States;Los Angeles;California;90049;West;FUR-FU-10002685;Furniture;Furnishings;Executive Impressions 13-1/2" Indoor/Outdoor Wall Clock;18.700000762939453;1;0;7.1059999465942383
9546;US-2022-101042;2022-11-19;2022-11-23;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Henderson;Kentucky;42420;South;FUR-FU-10004665;Furniture;Furnishings;3M Polarizing Task Lamp with Clamp Arm, Light Gray;821.8800048828125;6;0;213.68879699707031
9547;US-2022-143021;2022-11-19;2022-11-19;Same Day;AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10011;East;FUR-TA-10001676;Furniture;Tables;Hon 61000 Series Interactive Training Tables;79.9739990234375;3;0.40000000596046448;-29.323799133300781
9548;US-2022-152380;2022-11-19;2022-11-23;Standard Class;JH-15910;Jonathan Howell;Consumer;United States;Chicago;Illinois;60623;Central;FUR-TA-10002533;Furniture;Tables;BPI Conference Tables;219.07499694824219;3;0.5;-131.44500732421875
9549;US-2022-112529;2022-11-19;2022-11-21;First Class;SC-20770;Stewart Carmichael;Corporate;United States;San Antonio;Texas;78207;Central;FUR-TA-10002622;Furniture;Tables;Bush Andora Conference Table, Maple/Graphite Gray Finish;718.11602783203125;6;0.30000001192092896;-71.811599731445313
9550;US-2022-168858;2022-11-19;2022-11-23;Standard Class;JD-16150;Justin Deggeller;Corporate;United States;New York City;New York;10011;East;OFF-AP-10003849;Office Supplies;Appliances;Hoover Shoulder Vac Commercial Portable Vacuum;2504.739990234375;7;0;626.18499755859375
9551;US-2022-146458;2022-11-19;2022-11-22;Second Class;RB-19435;Richard Bierner;Consumer;United States;Springfield;Virginia;22153;South;OFF-AR-10001177;Office Supplies;Art;Newell 349;22.959999084472656;7;0;6.6584000587463379
9552;US-2022-112529;2022-11-19;2022-11-21;First Class;SC-20770;Stewart Carmichael;Corporate;United States;San Antonio;Texas;78207;Central;OFF-AR-10001915;Office Supplies;Art;Peel-Off China Markers;31.775999069213867;4;0.20000000298023224;8.7384004592895508
9553;US-2022-158876;2022-11-19;2022-11-21;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Carrollton;Texas;75007;Central;OFF-AR-10003373;Office Supplies;Art;Boston School Pro Electric Pencil Sharpener, 1670;99.136001586914063;4;0.20000000298023224;8.6744003295898438
9554;US-2022-131254;2022-11-19;2022-11-21;First Class;NC-18415;Nathan Cano;Consumer;United States;Houston;Texas;77095;Central;OFF-AR-10003876;Office Supplies;Art;Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink;13.039999961853027;5;0.20000000298023224;3.9119999408721924
9555;US-2022-101042;2022-11-19;2022-11-23;Standard Class;AB-10105;Adrian Barton;Consumer;United States;Henderson;Kentucky;42420;South;OFF-BI-10000088;Office Supplies;Binders;GBC Imprintable Covers;21.959999084472656;2;0;10.76039981842041
9556;US-2022-162929;2022-11-19;2022-11-22;First Class;AS-10135;Adrian Shami;Home Office;United States;New York City;New York;10035;East;OFF-BI-10000404;Office Supplies;Binders;Avery Printable Repositionable Plastic Tabs;41.279998779296875;6;0.20000000298023224;13.932000160217285
9557;US-2022-143021;2022-11-19;2022-11-19;Same Day;AP-10720;Anne Pryor;Home Office;United States;New York City;New York;10011;East;OFF-BI-10001628;Office Supplies;Binders;Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6" Capacity;58.408000946044922;7;0.20000000298023224;18.252500534057617
9558;US-2022-131254;2022-11-19;2022-11-21;First Class;NC-18415;Nathan Cano;Consumer;United States;Houston;Texas;77095;Central;OFF-BI-10003527;Office Supplies;Binders;Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind;1525.18798828125;6;0.80000001192092896;-2287.781982421875
9559;US-2022-108014;2022-11-19;2022-11-25;Standard Class;JH-15430;Jennifer Halladay;Consumer;United States;Cleveland;Ohio;44105;East;OFF-BI-10003984;Office Supplies;Binders;Lock-Up Easel 'Spel-Binder';59.912998199462891;7;0.69999998807907104;-45.933300018310547
9560;US-2022-168858;2022-11-19;2022-11-23;Standard Class;JD-16150;Justin Deggeller;Corporate;United States;New York City;New York;10011;East;OFF-EN-10001415;Office Supplies;Envelopes;Staple envelope;16.739999771118164;3;0;8.369999885559082
9561;US-2022-110926;2022-11-19;2022-11-23;Standard Class;DD-13570;Dorothy Dickinson;Consumer;United States;Alexandria;Virginia;22304;South;OFF-FA-10000624;Office Supplies;Fasteners;OIC Binder Clips;25.059999465942383;7;0;12.529999732971191
9562;US-2022-158876;2022-11-19;2022-11-21;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Carrollton;Texas;75007;Central;OFF-PA-10000308;Office Supplies;Paper;Xerox 1901;16.895999908447266;4;0.20000000298023224;5.2800002098083496
9563;US-2022-162929;2022-11-19;2022-11-22;First Class;AS-10135;Adrian Shami;Home Office;United States;New York City;New York;10035;East;OFF-PA-10002986;Office Supplies;Paper;Xerox 1898;13.359999656677246;2;0;6.4127998352050781
9564;US-2022-126242;2022-11-19;2022-11-24;Standard Class;MC-18100;Mick Crebagga;Consumer;United States;Los Angeles;California;90049;West;OFF-ST-10000675;Office Supplies;Storage;File Shuttle II and Handi-File, Black;305.010009765625;9;0;76.25250244140625
9565;US-2022-158876;2022-11-19;2022-11-21;Second Class;AB-10150;Aimee Bixby;Consumer;United States;Carrollton;Texas;75007;Central;OFF-SU-10001165;Office Supplies;Supplies;Acme Elite Stainless Steel Scissors;6.6719999313354492;1;0.20000000298023224;0.50040000677108765
9566;US-2022-121468;2022-11-19;2022-11-20;First Class;KD-16345;Katherine Ducich;Consumer;United States;Westminster;California;92683;West;TEC-PH-10000376;Technology;Phones;Square Credit Card Reader;31.968000411987305;4;0.20000000298023224;2.3975999355316162
9567;US-2022-111556;2022-11-20;2022-11-22;First Class;CD-11920;Carlos Daly;Consumer;United States;New York City;New York;10035;East;FUR-BO-10003159;Furniture;Bookcases;Sauder Camden County Collection Libraries, Planked Cherry Finish;183.96800231933594;2;0.20000000298023224;-25.295600891113281
9568;US-2022-103499;2022-11-20;2022-11-24;Standard Class;ES-14020;Erica Smith;Consumer;United States;Jackson;Tennessee;38301;South;FUR-CH-10001482;Furniture;Chairs;Office Star - Mesh Screen back chair with Vinyl seat;209.5679931640625;2;0.20000000298023224;-23.576400756835938
9569;US-2022-110996;2022-11-20;2022-11-25;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;Ontario;California;91761;West;FUR-CH-10003956;Furniture;Chairs;Novimex High-Tech Fabric Mesh Task Chair;283.92001342773438;5;0.20000000298023224;-46.137001037597656
9570;US-2022-161193;2022-11-20;2022-11-26;Standard Class;BT-11680;Brian Thompson;Consumer;United States;Newark;Ohio;43055;East;FUR-FU-10000206;Furniture;Furnishings;GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs;4.6560001373291016;2;0.20000000298023224;1.5714000463485718
9571;US-2022-154123;2022-11-20;2022-11-25;Standard Class;SC-20050;Sample Company A;Home Office;United States;Henderson;Kentucky;42420;South;FUR-FU-10000629;Furniture;Furnishings;9-3/4 Diameter Round Wall Clock;27.579999923706055;2;0;11.583600044250488
9572;US-2022-120404;2022-11-20;2022-11-24;Second Class;KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10035;East;FUR-FU-10000820;Furniture;Furnishings;Tensor Brushed Steel Torchiere Floor Lamp;50.970001220703125;3;0;9.1745996475219727
9573;US-2022-161193;2022-11-20;2022-11-26;Standard Class;BT-11680;Brian Thompson;Consumer;United States;Newark;Ohio;43055;East;FUR-FU-10001861;Furniture;Furnishings;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;77.599998474121094;5;0.20000000298023224;28.129999160766602
9574;US-2022-118731;2022-11-20;2022-11-22;Second Class;LP-17080;Liz Pelletier;Consumer;United States;San Francisco;California;94110;West;FUR-FU-10003347;Furniture;Furnishings;Coloredge Poster Frame;42.599998474121094;3;0;16.61400032043457
9575;US-2022-121818;2022-11-20;2022-11-21;First Class;JH-15430;Jennifer Halladay;Consumer;United States;Burlington;North Carolina;27217;South;OFF-AR-10000203;Office Supplies;Art;Newell 336;23.968000411987305;7;0.20000000298023224;2.6963999271392822
9576;US-2022-146724;2022-11-20;2022-11-27;Standard Class;HG-15025;Hunter Glantz;Consumer;United States;Lakeville;Minnesota;55044;Central;OFF-AR-10001026;Office Supplies;Art;Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow;22;10;0;9.6800003051757813
9577;US-2022-111556;2022-11-20;2022-11-22;First Class;CD-11920;Carlos Daly;Consumer;United States;New York City;New York;10035;East;OFF-AR-10004602;Office Supplies;Art;Boston KS Multi-Size Manual Pencil Sharpener;68.970001220703125;3;0;19.311599731445313
9578;US-2022-121818;2022-11-20;2022-11-21;First Class;JH-15430;Jennifer Halladay;Consumer;United States;Burlington;North Carolina;27217;South;OFF-AR-10004790;Office Supplies;Art;Staples in misc. colors;28.728000640869141;3;0.20000000298023224;1.7955000400543213
9579;US-2022-118731;2022-11-20;2022-11-22;Second Class;LP-17080;Liz Pelletier;Consumer;United States;San Francisco;California;94110;West;OFF-BI-10000069;Office Supplies;Binders;GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb;84.055999755859375;7;0.20000000298023224;27.318199157714844
9580;US-2022-111556;2022-11-20;2022-11-22;First Class;CD-11920;Carlos Daly;Consumer;United States;New York City;New York;10035;East;OFF-PA-10003651;Office Supplies;Paper;Xerox 1968;46.759998321533203;7;0;22.444799423217773
9581;US-2022-120404;2022-11-20;2022-11-24;Second Class;KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10035;East;TEC-AC-10003433;Technology;Accessories;Maxell 4.7GB DVD+R 5/Pack;2.9700000286102295;3;0;1.3365000486373901
9582;US-2022-120404;2022-11-20;2022-11-24;Second Class;KH-16330;Katharine Harms;Corporate;United States;New York City;New York;10035;East;TEC-PH-10001363;Technology;Phones;Apple iPhone 5S;569.989990234375;1;0;170.99699401855469
9583;US-2022-111556;2022-11-20;2022-11-22;First Class;CD-11920;Carlos Daly;Consumer;United States;New York City;New York;10035;East;TEC-PH-10001459;Technology;Phones;Samsung Galaxy Mega 6.3;1259.969970703125;3;0;327.59219360351563
9584;US-2022-107874;2022-11-21;2022-11-25;Standard Class;SW-20275;Scott Williamson;Consumer;United States;New York City;New York;10035;East;FUR-FU-10003535;Furniture;Furnishings;Howard Miller Distant Time Traveler Alarm Clock;27.420000076293945;1;0;11.242199897766113
9585;US-2022-142888;2022-11-21;2022-11-25;Standard Class;BP-11230;Benjamin Patterson;Consumer;United States;Spokane;Washington;99207;West;FUR-TA-10004767;Furniture;Tables;Safco Drafting Table;70.980003356933594;1;0;20.584199905395508
9586;US-2022-103380;2022-11-21;2022-11-25;Standard Class;BF-11005;Barry Franz;Home Office;United States;Pasadena;California;91104;West;OFF-AP-10001492;Office Supplies;Appliances;Acco Six-Outlet Power Strip, 4' Cord Length;8.619999885559082;1;0;2.2411999702453613
9587;US-2022-105130;2022-11-21;2022-11-25;Standard Class;PJ-18835;Patrick Jones;Corporate;United States;San Francisco;California;94122;West;OFF-AR-10003394;Office Supplies;Art;Newell 332;11.760000228881836;4;0;3.1751999855041504
9588;US-2022-103380;2022-11-21;2022-11-25;Standard Class;BF-11005;Barry Franz;Home Office;United States;Pasadena;California;91104;West;OFF-AR-10003856;Office Supplies;Art;Newell 344;5.559999942779541;2;0;1.4456000328063965
9589;US-2022-105130;2022-11-21;2022-11-25;Standard Class;PJ-18835;Patrick Jones;Corporate;United States;San Francisco;California;94122;West;OFF-BI-10001191;Office Supplies;Binders;Canvas Sectional Post Binders;40.736000061035156;2;0.20000000298023224;14.766799926757813
9590;US-2022-110443;2022-11-21;2022-11-25;Standard Class;CK-12205;Chloris Kastensmidt;Consumer;United States;Renton;Washington;98059;West;OFF-BI-10001670;Office Supplies;Binders;Vinyl Sectional Post Binders;150.80000305175781;5;0.20000000298023224;56.549999237060547
9591;US-2022-103380;2022-11-21;2022-11-25;Standard Class;BF-11005;Barry Franz;Home Office;United States;Pasadena;California;91104;West;OFF-FA-10004248;Office Supplies;Fasteners;Advantus T-Pin Paper Clips;9.0200004577636719;2;0;3.5178000926971436
9592;US-2022-100811;2022-11-21;2022-11-24;First Class;CC-12475;Cindy Chapman;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-PA-10001204;Office Supplies;Paper;Xerox 1972;8.4479999542236328;2;0.20000000298023224;2.6400001049041748
9593;US-2022-110443;2022-11-21;2022-11-25;Standard Class;CK-12205;Chloris Kastensmidt;Consumer;United States;Renton;Washington;98059;West;OFF-PA-10003797;Office Supplies;Paper;Xerox 209;51.840000152587891;8;0;24.883199691772461
9594;US-2022-100811;2022-11-21;2022-11-24;First Class;CC-12475;Cindy Chapman;Consumer;United States;Philadelphia;Pennsylvania;19143;East;OFF-ST-10002444;Office Supplies;Storage;Recycled Eldon Regeneration Jumbo File;39.296001434326172;4;0.20000000298023224;3.9296000003814697
9595;US-2022-103380;2022-11-21;2022-11-25;Standard Class;BF-11005;Barry Franz;Home Office;United States;Pasadena;California;91104;West;OFF-ST-10003442;Office Supplies;Storage;Eldon Portable Mobile Manager;56.560001373291016;2;0;15.271200180053711
9596;US-2022-110443;2022-11-21;2022-11-25;Standard Class;CK-12205;Chloris Kastensmidt;Consumer;United States;Renton;Washington;98059;West;TEC-MA-10002073;Technology;Machines;3D Systems Cube Printer, 2nd Generation, White;1039.991943359375;1;0.20000000298023224;103.99919891357422
9597;US-2022-157420;2022-11-21;2022-11-21;Same Day;HZ-14950;Henia Zydlo;Consumer;United States;Houston;Texas;77095;Central;TEC-PH-10003555;Technology;Phones;Motorola HK250 Universal Bluetooth Headset;55.175998687744141;3;0.20000000298023224;-12.414600372314453
9598;US-2022-103380;2022-11-21;2022-11-25;Standard Class;BF-11005;Barry Franz;Home Office;United States;Pasadena;California;91104;West;TEC-PH-10004165;Technology;Phones;Mitel MiVoice 5330e IP Phone;659.97601318359375;3;0.20000000298023224;49.498199462890625
9599;US-2022-144036;2022-11-22;2022-11-26;Standard Class;FO-14305;Frank Olsen;Consumer;United States;Houston;Texas;77070;Central;OFF-AR-10000122;Office Supplies;Art;Newell 314;35.712001800537109;8;0.20000000298023224;2.2320001125335693
9600;US-2022-103156;2022-11-23;2022-11-24;First Class;TD-20995;Tamara Dahlen;Consumer;United States;Philadelphia;Pennsylvania;19120;East;FUR-FU-10000320;Furniture;Furnishings;OIC Stacking Trays;24.048000335693359;9;0.20000000298023224;7.2143998146057129
9601;US-2022-149160;2022-11-23;2022-11-26;Second Class;JM-15265;Janet Molinari;Corporate;United States;Canton;Michigan;48187;Central;FUR-FU-10003347;Furniture;Furnishings;Coloredge Poster Frame;28.399999618530273;2;0;11.076000213623047
9602;US-2022-119746;2022-11-23;2022-11-27;Standard Class;CM-12385;Christopher Martinez;Consumer;United States;Chicago;Illinois;60610;Central;FUR-FU-10004909;Furniture;Furnishings;Contemporary Wood/Metal Frame;6.4640002250671387;1;0.60000002384185791;-4.0399999618530273
9603;US-2022-156622;2022-11-23;2022-11-26;First Class;JP-15460;Jennifer Patt;Corporate;United States;Dallas;Texas;75220;Central;FUR-TA-10003008;Furniture;Tables;Lesro Round Back Collection Coffee Table, End Table;127.78500366210938;1;0.30000001192092896;-31.033500671386719
9604;US-2022-119004;2022-11-23;2022-11-28;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;OFF-AR-10000390;Office Supplies;Art;Newell Chalk Holder;3.3039999008178711;1;0.20000000298023224;1.0737999677658081
9605;US-2022-149160;2022-11-23;2022-11-26;Second Class;JM-15265;Janet Molinari;Corporate;United States;Canton;Michigan;48187;Central;OFF-BI-10001543;Office Supplies;Binders;GBC VeloBinder Manual Binding System;287.92001342773438;8;0;138.20159912109375
9606;US-2022-107832;2022-11-23;2022-11-26;Second Class;FH-14275;Frank Hawley;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10001658;Office Supplies;Binders;GBC Standard Therm-A-Bind Covers;7.4759998321533203;1;0.69999998807907104;-5.9808001518249512
9607;US-2022-156622;2022-11-23;2022-11-26;First Class;JP-15460;Jennifer Patt;Corporate;United States;Dallas;Texas;75220;Central;OFF-BI-10003707;Office Supplies;Binders;Aluminum Screw Posts;6.1040000915527344;2;0.80000001192092896;-9.1560001373291016
9608;US-2022-119746;2022-11-23;2022-11-27;Standard Class;CM-12385;Christopher Martinez;Consumer;United States;Chicago;Illinois;60610;Central;OFF-LA-10001613;Office Supplies;Labels;Avery File Folder Labels;11.520000457763672;5;0.20000000298023224;4.1760001182556152
9609;US-2022-156622;2022-11-23;2022-11-26;First Class;JP-15460;Jennifer Patt;Corporate;United States;Dallas;Texas;75220;Central;OFF-PA-10000477;Office Supplies;Paper;Xerox 22;36.287998199462891;7;0.20000000298023224;12.700799942016602
9610;US-2022-156622;2022-11-23;2022-11-26;First Class;JP-15460;Jennifer Patt;Corporate;United States;Dallas;Texas;75220;Central;OFF-PA-10002923;Office Supplies;Paper;Xerox 1942;78.304000854492188;2;0.20000000298023224;29.36400032043457
9611;US-2022-148992;2022-11-23;2022-11-27;Standard Class;CS-12250;Chris Selesnick;Corporate;United States;Chicago;Illinois;60623;Central;OFF-PA-10004285;Office Supplies;Paper;Xerox 1959;10.687999725341797;2;0.20000000298023224;3.7407999038696289
9612;US-2022-167017;2022-11-23;2022-11-25;First Class;DC-12850;Dan Campbell;Consumer;United States;Roseville;Michigan;48066;Central;OFF-SU-10001935;Office Supplies;Supplies;Staple remover;4.3600001335144043;2;0;0.17440000176429749
9613;US-2022-119004;2022-11-23;2022-11-28;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-AC-10003499;Technology;Accessories;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;74.11199951171875;8;0.20000000298023224;17.601600646972656
9614;US-2022-166919;2022-11-23;2022-11-27;Standard Class;AH-10210;Alan Hwang;Consumer;United States;Dallas;Texas;75220;Central;TEC-PH-10001305;Technology;Phones;Panasonic KX TS208W Corded phone;195.96000671386719;5;0.20000000298023224;19.596000671386719
9615;US-2022-119004;2022-11-23;2022-11-28;Standard Class;JM-15250;Janet Martin;Consumer;United States;Charlotte;North Carolina;28205;South;TEC-PH-10002844;Technology;Phones;Speck Products Candyshell Flip Case;27.992000579833984;1;0.20000000298023224;2.0994000434875488
9616;US-2022-119746;2022-11-23;2022-11-27;Standard Class;CM-12385;Christopher Martinez;Consumer;United States;Chicago;Illinois;60610;Central;TEC-PH-10004447;Technology;Phones;Toshiba IPT2010-SD IP Telephone;222.38400268554688;2;0.20000000298023224;16.678800582885742
9617;US-2022-168641;2022-11-24;2022-12-01;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;New York City;New York;10035;East;FUR-BO-10000780;Furniture;Bookcases;O'Sullivan Plantations 2-Door Library in Landvery Oak;321.5679931640625;2;0.20000000298023224;-16.078399658203125
9618;US-2022-166436;2022-11-24;2022-11-28;Standard Class;TS-21370;Todd Sumrall;Corporate;United States;New York City;New York;10035;East;FUR-CH-10000785;Furniture;Chairs;Global Ergonomic Managers Chair;977.2919921875;6;0.10000000149011612;173.74079895019531
9619;US-2022-137505;2022-11-24;2022-11-24;Same Day;BP-11290;Beth Paige;Consumer;United States;Los Angeles;California;90008;West;FUR-TA-10000617;Furniture;Tables;Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal;364.07998657226563;2;0.20000000298023224;9.1020002365112305
9620;US-2022-137505;2022-11-24;2022-11-24;Same Day;BP-11290;Beth Paige;Consumer;United States;Los Angeles;California;90008;West;FUR-TA-10001676;Furniture;Tables;Hon 61000 Series Interactive Training Tables;71.087997436523438;2;0.20000000298023224;-1.7771999835968018
9621;US-2022-103765;2022-11-24;2022-11-30;Standard Class;JG-15310;Jason Gross;Corporate;United States;Odessa;Texas;79762;Central;OFF-AP-10002311;Office Supplies;Appliances;Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter;13.76200008392334;1;0.80000001192092896;-24.771600723266602
9622;US-2022-123701;2022-11-24;2022-11-27;First Class;PG-18820;Patrick Gardner;Consumer;United States;San Francisco;California;94110;West;OFF-AR-10001860;Office Supplies;Art;BIC Liqua Brite Liner;27.760000228881836;4;0;9.9935998916625977
9623;US-2022-168641;2022-11-24;2022-12-01;Standard Class;KA-16525;Kelly Andreada;Consumer;United States;New York City;New York;10035;East;OFF-AR-10003759;Office Supplies;Art;Crayola Anti Dust Chalk, 12/Pack;16.379999160766602;9;0;7.370999813079834
